74958 Jackson Way,4/22/1986,3/8/2020
75515 Cottonwood Lane,11/14/2003,7/6/2017
9410 Grayhawk Center,2/2/1985,4/6/2020
40 Darwin Way,1/15/1973,9/18/2019
1876 Buhler Road,2/13/1963,10/6/2020
566 Bonner Point,5/8/1998,2/25/2018
15234 Farmco Avenue,4/26/1975,11/13/2017
81062 Barnett Street,2/9/1977,8/22/2021
3 Sage Way,3/11/1979,5/24/2018
237 Rieder Trail,7/2/1986,3/5/2017
202 Birchwood Parkway,6/15/1974,9/21/2018
7701 International Terrace,7/14/1979,4/24/2019
4 Oak Lane,12/2/1988,7/19/2017
41 Derek Point,2/17/1966,12/5/2016
49 Kingsford Hill,7/11/1995,6/22/2018
66925 Farragut Parkway,4/30/1975,10/30/2018
01 Walton Drive,8/7/1995,4/11/2021
36578 Forster Hill,4/24/1992,11/7/2019
065 Scoville Center,12/21/1970,1/18/2018
6 Miller Place,11/21/1963,2/24/2018
1042 Ludington Street,2/7/1995,9/23/2019
0808 Lawn Parkway,5/9/1992,8/24/2020
2336 Algoma Pass,9/12/1992,1/7/2017
08368 Everett Plaza,11/30/1990,3/20/2021
549 Vernon Street,2/8/2004,5/6/2020
2047 Lotheville Park,6/10/1963,7/5/2018
6981 Mccormick Pass,3/22/1969,3/29/2021
509 Homewood Avenue,1/30/1967,12/18/2019
8 Paget Avenue,4/18/1987,1/7/2019
45 Russell Point,3/6/1977,7/13/2017
3 Chinook Circle,8/11/1971,10/22/2019
3 Macpherson Drive,1/25/1998,6/13/2020
0 Alpine Center,2/23/1970,6/6/2020
0794 Anniversary Place,7/13/1968,4/8/2019
632 Lien Road,6/19/1961,2/10/2021
76 Derek Circle,11/27/1990,12/22/2019
379 Elgar Avenue,9/4/1993,1/15/2019
2 Green Court,10/30/1999,1/22/2021
496 North Park,2/26/1995,2/19/2017
391 Claremont Junction,3/29/1980,3/29/2021
1294 Nobel Circle,2/20/1987,8/28/2018
01862 Dwight Trail,8/30/1996,11/22/2018
669 Petterle Way,12/9/2001,3/13/2019
6373 1st Junction,10/9/1963,11/21/2019
4 Mallory Circle,1/20/2001,2/7/2020
53834 Lawn Center,5/27/1988,1/24/2018
9181 Grim Alley,3/24/1982,7/8/2020
15688 Miller Park,6/6/2005,7/31/2018
9678 Forest Run Court,1/1/1997,3/30/2021
73 Ohio Junction,4/28/1994,6/6/2019
965 Esch Pass,10/4/1976,8/4/2019
30 Summit Pass,11/10/1972,10/17/2020
46 Ridgeway Court,10/17/1969,7/30/2020
48141 Luster Place,7/16/1963,4/1/2018
2 Blackbird Alley,5/14/2000,10/6/2019
5 Little Fleur Avenue,8/21/1982,8/27/2020
2487 Schiller Plaza,5/11/1972,4/24/2021
67 Hudson Parkway,9/11/1981,2/19/2017
6 Bartelt Avenue,6/23/1993,2/23/2018
7677 Shopko Park,5/13/1995,7/9/2020
72 Dottie Terrace,9/27/1971,1/21/2020
23307 Washington Crossing,10/26/1982,1/13/2020
570 Troy Street,8/4/1976,4/9/2019
8060 Oriole Terrace,11/20/1984,10/7/2019
6667 Derek Terrace,3/15/1988,6/13/2019
144 Briar Crest Crossing,3/8/1966,8/16/2017
4409 Melrose Court,10/24/1980,6/29/2018
84 Northridge Point,12/6/1979,9/9/2017
6 Macpherson Junction,9/30/1962,2/25/2019
63366 Blaine Circle,7/12/1988,1/3/2020
1 Ruskin Circle,5/9/2002,8/7/2020
71406 Hagan Road,6/4/1990,7/18/2021
3814 Jay Park,5/8/1986,8/27/2018
913 Sachs Street,8/22/1986,2/20/2021
191 Toban Avenue,10/19/1992,12/2/2019
20373 Dryden Plaza,1/1/1986,6/15/2021
2355 Oak Valley Parkway,5/18/1980,2/19/2019
02298 Merry Point,3/8/1980,3/10/2020
1 Mendota Hill,10/23/1982,2/20/2021
2 Katie Terrace,5/27/1989,7/26/2020
98 Glendale Junction,8/3/1988,4/28/2020
8 Charing Cross Way,10/17/1983,10/1/2021
403 New Castle Pass,2/16/1964,8/25/2021
16 Village Green Hill,10/8/1976,3/11/2020
3367 Clyde Gallagher Center,6/10/1996,1/14/2017
22147 Mariners Cove Lane,12/19/1971,5/7/2018
2 Clyde Gallagher Point,4/12/2000,1/12/2019
2 Grayhawk Lane,12/9/1971,3/21/2017
30884 Lyons Place,6/24/1971,12/20/2017
828 Kingsford Avenue,12/19/1994,2/10/2020
57442 Killdeer Hill,12/9/1993,5/3/2019
10 Hudson Court,6/27/1968,9/18/2019
2472 Debs Circle,3/27/1997,2/23/2020
88 Pennsylvania Avenue,6/29/2001,8/26/2019
44600 Fuller Trail,1/20/2000,9/6/2020
55 Carey Lane,1/2/1998,4/30/2018
9 Nova Point,9/28/1965,7/15/2019
914 Old Shore Junction,10/26/1990,12/25/2017
29353 Sloan Pass,9/25/1992,8/29/2018
79903 Northfield Trail,5/28/1981,1/3/2019
74 Fordem Park,4/19/1976,2/12/2017
1 Debs Lane,11/25/1993,8/2/2017
53902 Holy Cross Street,3/25/1999,8/26/2020
37857 Bay Hill,7/18/1962,5/7/2021
0 Algoma Parkway,4/28/2000,2/16/2021
0934 Express Avenue,7/7/1969,12/13/2017
414 Katie Drive,12/23/1972,1/30/2017
3 Chive Circle,3/11/1974,1/27/2019
05 Melvin Way,8/21/1991,5/7/2021
9683 Quincy Hill,6/6/1991,4/8/2017
30514 Vernon Plaza,7/6/1974,3/23/2018
8 Miller Park,6/8/1988,7/20/2017
778 Stang Street,1/23/1963,5/14/2018
91784 Cottonwood Plaza,10/6/2003,4/13/2019
8 Bashford Park,10/14/2004,8/9/2017
01 Victoria Plaza,6/14/1963,7/18/2018
14308 Pankratz Junction,9/28/1966,2/26/2017
0319 Sugar Hill,9/13/1992,1/17/2019
39994 Anderson Point,8/8/1964,3/2/2019
3 Basil Alley,5/3/1983,7/2/2020
7986 Memorial Way,4/27/1972,9/24/2020
64 Trailsway Alley,1/28/2002,5/8/2018
753 Northridge Circle,9/7/1992,2/15/2021
87989 Gale Way,7/16/1993,7/19/2020
92454 Cambridge Parkway,5/8/1963,5/4/2021
4172 Tennyson Plaza,7/10/1963,9/15/2020
7 Fuller Park,11/26/1991,5/19/2019
76 Lerdahl Street,7/3/1996,6/6/2021
5433 Merrick Pass,8/28/1997,1/4/2017
21384 Golf View Alley,10/14/1993,1/20/2017
92 Homewood Alley,4/4/1979,9/18/2018
7675 Oneill Avenue,1/16/1965,4/19/2020
6 Old Gate Circle,6/23/1982,1/7/2017
84932 Rieder Junction,3/19/1988,12/20/2016
219 Old Shore Park,3/1/1980,9/14/2020
7 Butterfield Point,10/18/1997,7/7/2020
7508 Bluejay Trail,3/27/1985,6/29/2018
3 Parkside Park,5/19/2000,10/14/2020
90 Little Fleur Point,2/2/2004,8/9/2018
7223 Pierstorff Lane,3/15/1965,8/8/2020
435 Randy Place,10/22/1992,7/11/2018
582 Hauk Alley,7/20/1976,2/10/2019
